UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10007823,25,,2167332,A,"Learning Trajectories, Violence and Empowerment amongst Adult Basic Skills Learners",,Routledge,,,,,,9780415828727,,,,2013,http://repository.edgehill.ac.uk/4597/,0,False,,False,False,,,1,,,False,
10007823,25,,2167333,D,Teachers as advocates for widening participation,,,Widening Participation and Lifelong Learning,14,2,40,,,1466-6529,10.5456/WPLL.14.2.40,,2012,http://repository.edgehill.ac.uk/4182/,2,False,,False,False,,,1,,,False,
10007823,25,,2167335,D,"Spoilt for choice, spoilt by choice: Long-term consequences of limitations imposed by social background",,,Education + Training,54,7,579,,,0040-0912,10.1108/00400911211265620,,2012,http://repository.edgehill.ac.uk/4092/,1,False,,False,False,,,1,,,False,
10007823,25,,2167337,A,Contemporary Issues in Lifelong Learning,,Open University Press,,1,1,,,9780335241125,,,,2010,http://repository.edgehill.ac.uk/5339/,1,False,,False,False,,,1,,,False,
10007823,25,,2167339,D,From boy to man: a personal story of ADHD,,,Emotional and Behavioural Difficulties,16,4,351,,,1741-2692,10.1080/13632752.2011.616339,,2011,http://repository.edgehill.ac.uk/5345/,1,False,,False,False,,,1,,,False,
10007823,25,,2167341,D,Mapping the changes: a critical exploration into the career trajectories of teaching assistants who undertake a foundation degree,,,Journal of Vocational Education & Training,60,1,49,,,1747-5090,10.1080/13636820701828853,,2008,http://repository.edgehill.ac.uk/291/,2,False,,False,False,,,1,,,False,
10007823,25,,2167342,D,Discourses of Inclusion: a critique,,,Power and Education,1,1,42,,,1757-7438,10.2304/power.2009.1.1.42,,2009,http://repository.edgehill.ac.uk/287/,0,False,,False,False,,,1,,,False,
10007823,25,,2167344,D,Re-visioning disability and dyslexia down the camera lens: interpretations of representations on UK university websites and in a UK government guidance paper,,,Studies in Higher Education,37,7,859,,,1470-174X,10.1080/03075079.2011.555817,,2012,http://repository.edgehill.ac.uk/4492/,2,False,,False,False,,,1,,,False,
10007823,25,,2167355,D,An examination of the role of values in working?class students' career decision?making,,,Journal of Further and Higher Education,33,1,33,,,1469-9486,10.1080/03098770802638259,,2009,http://repository.edgehill.ac.uk/3172/,0,False,,False,False,,,1,,,False,
10007823,25,,2167357,D,Foundation degree students and their educational decision-making,,,Education + Training,51,4,259,,,0040-0912,10.1108/00400910910964557,,2009,http://repository.edgehill.ac.uk/3174/,0,False,,False,False,,,1,,,False,
10007823,25,,2167358,D,Improving the process of career decision making: an action research approach,,,Education + Training,53,4,252,,,0040-0912,10.1108/00400911111138433,,2011,http://repository.edgehill.ac.uk/3531/,0,False,,False,False,,,1,,,False,
10007823,25,,2167361,D,Study support and the development of academic literacy in higher education: a phenomenographic analysis,,,Teaching in Higher Education,18,5,518,,,1470-1294,10.1080/13562517.2012.752725,,2013,http://repository.edgehill.ac.uk/5366/,0,False,,False,False,,,1,,,False,
10007823,25,,2167362,D,Do we practice what we preach? An examination of the pedagogical beliefs of teacher educators,,,Teaching in Higher Education,15,4,435,,,1470-1294,10.1080/13562517.2010.493347,,2010,http://repository.edgehill.ac.uk/297/,0,False,,False,False,,,1,,,False,
10007823,25,,2167372,D,Learning from experience: the expectations and experiences of first?year undergraduate psychology students,,,Journal of Further and Higher Education,32,4,399,,,1469-9486,10.1080/03098770802538129,,2008,http://repository.edgehill.ac.uk/995/,2,False,,False,False,,,1,,,False,
10007823,25,,2167389,D,"Language learning, cultural capital and teacher identity: teachers negotiating the introduction of French into the primary curriculum",,,The Language Learning Journal,41,1,55,,,1753-2167,10.1080/09571736.2011.635798,,2013,http://repository.edgehill.ac.uk/5038/,3,False,,False,False,,,1,,,False,
10007823,25,,2167391,D,Reflective practice and identity construction: the particularities of the experiences of teachers specialising in dyslexia,,,Reflective Practice,13,6,747,,,1470-1103,10.1080/14623943.2012.697884,,2012,http://repository.edgehill.ac.uk/4023/,0,False,,False,False,,,1,,,False,
10007823,25,,2167393,D,"Lifelong learning: teaching assistants’ experiences of economic, social and cultural change following completion of a foundation degree",,,International Journal of Lifelong Education,28,6,763,,,1464-519X,10.1080/02601370903293237,,2009,http://repository.edgehill.ac.uk/289/,2,False,,False,False,,,1,,,False,
10007823,25,,2167395,D,‘Now I think of myself as a physics teacher’: negotiating professional development and shifts in self?identity,,,Reflective Practice,11,5,607,,,1470-1103,10.1080/14623943.2010.516972,,2010,http://repository.edgehill.ac.uk/2299/,1,False,,False,False,,,1,,,False,
10007823,25,,2167366,D,Using the 2×2 framework of achievement goals to predict achievement emotions and academic performance,,,Learning and Individual Differences,25,,80,,,10416080,10.1016/j.lindif.2013.01.006,,2013,http://repository.edgehill.ac.uk/5210/,2,False,,False,False,,,1,,,False,
10007823,25,,2167368,D,Academic self-efficacy in study-related skills and behaviours: relations with learning-related emotions and academic success,,,British Journal of Educational Psychology,83,4,633,,,0007-0998,10.1111/j.2044-8279.2012.02084.x,,2012,http://repository.edgehill.ac.uk/5336/,2,False,,False,False,,,1,,,False,
10007823,25,,2167382,C,The effects of multimedia on early literacy development of children at risk: A meta-analysis,,Springer,Technology as a support for literacy achievements for children at risk,,,,,978-94-007-5118-7,,10.1007/978-94-007-5119-4_7,,2013,http://repository.edgehill.ac.uk/5616/,1,False,,False,False,,,2,,,False,
10007823,25,,2167384,D,Specificity and overlap in skills underpinning reading and arithmetical fluency,,,Reading and Writing,26,6,1009,,,1573-0905,10.1007/s11145-012-9404-5,,2012,http://repository.edgehill.ac.uk/5617/,2,False,,False,False,,,2,,,False,
10007823,25,,2167386,D,The Etiology of Individual Differences in Second Language Acquisition in Australian School Students: A Behavior-Genetic Study,,,Language Learning,62,3,880,,,00238333,10.1111/j.1467-9922.2012.00718.x,,2012,http://repository.edgehill.ac.uk/5614/,6,False,,False,False,,,2,,,False,
10007823,25,,2167388,D,Reading research and the promotion of reading outside the school: A comprehensive review of empirical research,,,International Journal about Parents in Education,5,2,110,,,1973-3518,,,2011,http://repository.edgehill.ac.uk/5615/,1,False,,False,False,,,2,,,False,
10007823,25,,2167373,D,Achievement goals as mediators of the relationship between competence beliefs and test anxiety,,,British Journal of Educational Psychology,82,2,207,,,00070998,10.1111/j.2044-8279.2011.02021.x,,2011,http://repository.edgehill.ac.uk/4308/,1,False,,False,False,,,3,,,False,
10007823,25,,2167375,D,The development of an instrument to measure teachers' use of fear appeals in the GCSE classroom,,,British Journal of Educational Psychology,79,4,643,,,00070998,10.1348/000709909X426130,,2009,http://repository.edgehill.ac.uk/1174/,1,False,,False,False,,,3,,,False,
10007823,25,,2167377,D,Is the relationship between competence beliefs and test anxiety influenced by goal orientation?,,,Learning and Individual Differences,20,1,8,,,10416080,10.1016/j.lindif.2009.10.006,,2010,http://repository.edgehill.ac.uk/1128/,1,False,,False,False,,,3,,,False,
10007823,25,,2167379,D,Developing and piloting a dot-probe measure of attentional bias for test anxiety,,,Learning and Individual Differences,21,4,478,,,10416080,10.1016/j.lindif.2011.02.002,,2011,http://repository.edgehill.ac.uk/3463/,3,False,,False,False,,,3,,,False,
10007823,25,,2167381,D,Do Pre-entry Interventions such as ‘Aimhigher’ Impact on Student Retention and Success? A Review of the Literature,,,Higher Education Quarterly,65,3,230,,,09515224,10.1111/j.1468-2273.2010.00481.x,,2011,http://repository.edgehill.ac.uk/3533/,0,False,,False,False,,,3,,,False,
10007823,25,,2167364,D,"Teaching, morality, and responsibility: A Structuralist analysis of a teachers’ code of conduct",,,Teaching and Teacher Education,28,1,124,,,0742051X,10.1016/j.tate.2011.09.004,,2012,http://repository.edgehill.ac.uk/3543/,4,False,,False,False,,,3,,,False,
10007823,25,,2167346,D,"New roles, old stereotypes – developing a school workforce in English schools",,,School Leadership & Management,n/a,,n/a,,,1364-2626,10.1080/13632434.2013.813456,,2013,http://repository.edgehill.ac.uk/5290/,0,False,,False,False,,,3,,,False,
10007823,25,,2167348,D,Performance or enactment? The role of the higher level teaching assistant in a remodelled school workforce in England,,,Management in Education,25,1,15,,,1741-9883,10.1177/0892020610387960,,2011,http://repository.edgehill.ac.uk/3118/,0,False,,False,False,,,3,,,False,
10007823,25,,2167349,D,Enabling the journey from experienced practitioner to para?professional: using reflective dialogue in action learning triads,,,Journal of Further and Higher Education,32,4,309,,,1469-9486,10.1080/03098770802392907,,2008,http://repository.edgehill.ac.uk/3112/,1,False,,False,False,,,3,,,False,
10007823,25,,2167351,D,Chameleon or Chimera? The Role of the Higher Level Teaching Assistant (HLTA) in a Remodelled Workforce in English Schools,,,Educational Management Administration & Leadership,41,1,95,,,1741-1440,10.1177/1741143212462697,,2012,http://repository.edgehill.ac.uk/4859/,0,False,,False,False,,,3,,,False,
10007823,25,,2167353,D,Implementing an action research project: a case study in making decisions and managing challenges,,,International Journal of Research & Method in Education,36,2,145,,,1743-7288,10.1080/1743727X.2012.675556,,2013,http://repository.edgehill.ac.uk/5229/,0,False,,False,False,,,3,,,False,
10007823,25,,2167323,D,Reconceptualising assessment feedback: a key to improving student learning?,,,Studies in Higher Education,36,6,671,,,1470-174X,10.1080/03075071003731135,,2011,http://repository.edgehill.ac.uk/2360/,2,False,,False,False,,,3,,,False,
10007823,25,,2167324,D,Evaluating the use of a wiki for collaborative learning,,,Innovations in Education and Teaching International,47,4,417,,,1470-3300,10.1080/14703297.2010.518428,,2010,http://repository.edgehill.ac.uk/2358/,1,False,,False,False,,,3,,,False,
10007823,25,,2167325,D,Virtual patients in a virtual world: Training paramedic students for practice,,,Medical Teacher,31,8,713,,,1466-187X,10.1080/01421590903134160,,2009,http://repository.edgehill.ac.uk/2357/,7,False,,False,False,,,3,,,False,
10007823,25,,2167326,D,An evaluation of implementing problem-based learning scenarios in an immersive virtual world,,,International Journal of Medical Education,2,,116,,,20426372,10.5116/ijme.4e92.b22f,,2011,http://repository.edgehill.ac.uk/4495/,6,False,,False,False,,,3,,,False,
10007823,25,,2167327,D,Music teachers' action research and the development of Big K knowledge,,,International Journal of Music Education,28,2,159,,,0255-7614,10.1177/0255761410362942,,2010,http://repository.edgehill.ac.uk/5326/,0,False,,False,False,,,3,,,False,The research reported in this article won the UCET Research Prize in 2009.
10007823,25,,2167328,D,Teachers’ action research in a culture of performativity,,,Educational Action Research,21,3,343,,,1747-5074,10.1080/09650792.2013.815039,,2013,http://repository.edgehill.ac.uk/5530/,1,False,,False,False,,,3,,,False,
10007823,25,,2167329,D,Teachers’ classroom?based action research,,,International Journal of Research & Method in Education,34,1,3,,,1743-7288,10.1080/1743727X.2011.552307,,2011,http://repository.edgehill.ac.uk/3488/,0,False,,False,False,,,3,,,False,
10007823,25,,2167330,D,‘Passing it on’: beyond formal or informal pedagogies,,,Music Education Research,15,1,74,,,1469-9893,10.1080/14613808.2012.752803,,2013,http://repository.edgehill.ac.uk/5042/,0,False,,False,False,,,3,,,False,
10007823,25,,2167370,D,A reciprocal model of achievement goals and learning related emotions in the first year of undergraduate study,,,Contemporary Educational Psychology,38,4,361,,,0361476X,10.1016/j.cedpsych.2013.07.003,,2013,http://repository.edgehill.ac.uk/5355/,2,False,,False,False,,,3,,,False,
10007792,25,,2528705,D,Drawings as spaces for intellectual play,,,International Journal of Early Years Education,19,3-4,267,,,1469-8463,10.1080/09669760.2011.642253,,2011,,1,False,,False,False,,,7,,,False,
10007792,25,,2528706,D,Mixed messages: the role and value of drawing in early education,,,International Journal of Early Years Education,17,3,179,,,1469-8463,10.1080/09669760903424507,,2009,,0,False,,False,False,,,7,,,False,
10007792,25,,2528708,C,"Identity and young children's drawings: Power, agency, control and transformation",,Sage Publications Ltd,Play and Learning in the Early Years,,,,,1849200068,,,,2010,,0,False,,False,False,,,7,,,False,
10007792,25,,2528738,A,Creativity and Education Futures. Learning in a Digital Age.,,Trentham Books,,,,,,185856462X,,,,2011,,0,False,,True,False,This sole-authored academic monograph of 173 pages offers extended analysis of children’s childhoods in a digital age and implications for creative educational provision.  It includes empirical research data from my previous decade of Possibility Thinking research and key researchers in USA and UK (approximately 400 references) exploring theoretical positions and perspectives drawing on an extensive international literature.  It offers a unique account of childhoods with reference to creativity and digital technologies. Implications for learning are now being explored in European study C2Learn.  This text involved ‘exceptional research effort’ (Main Panel C criterion) synthesizing a wide literature and generating original perspectives,,7,,,False,
10007792,25,,2528740,D,Possibility thinking: culminative studies of an evidence-based concept driving creativity?,,,Education 3-13,41,,1,,,1475-7575,10.1080/03004279.2012.656671,,2012,,4,False,,False,True,,,7,,,False,"This is the reserve output for ‘Creativity and Education Futures Learning in a Digital Age', should the case for double weighting not be accepted."
10007792,25,,2528741,D,Child-initiated play and professional creativity: Enabling four-year-olds' possibility thinking,,,Thinking Skills and Creativity,7,1,48,,,18711871,10.1016/j.tsc.2011.11.005,,2012,,2,False,,False,False,,,7,,,False,
10007792,25,,2528743,D,Dance Partners for Creativity: choreographing space for co-participative research into creativity and partnership in dance education,,,Research in Dance Education,10,3,177,,,1470-1111,10.1080/14647890903324147,,2009,,3,False,,False,False,,,7,,,False,
10007792,25,,2528746,D,Question?posing and question?responding: the heart of ‘Possibility Thinking’ in the early years,,,Early Years,28,3,267,,,1472-4421,10.1080/09575140802224477,,2008,,3,False,,False,False,,,7,,,False,
10007792,25,,2528769,A,Learning Transitions in Higher Education,,Palgrave,,,,,,113732211X,,,,2013,,4,False,,False,False,,,1,,,False,
10007792,25,,2528778,D,Doing student voice work in higher education: an exploration of the value of participatory methods,,,British Educational Research Journal,36,6,995,,,1469-3518,10.1080/01411920903342038,,2009,,0,False,,False,False,,,1,,,False,
10007792,25,,2528788,D,Creating a model to examine motivation for sustained engagement in online communities,,,Education and Information Technologies,13,1,17,,,1573-7608,10.1007/s10639-007-9048-2,,2007,,2,False,,False,False,,,1,,,False,
10007792,25,,2528745,D,‘Just not being able to make friends’: social interaction during the year abroad in modern foreign language degrees,,,Research Papers in Education,28,2,212,,,1470-1146,10.1080/02671522.2011.629734,,2013,,1,False,,False,False,,,1,,,False,
10007792,25,,2528724,A,Effective Teaching in Gifted Education: Using a Whole School Approach,,Routledge,,,,,,0415493463,,,,2010,,1,False,,False,False,,,1,,,False,
10007792,25,,2528726,C,School Values and effective Pedagogy: Case Studies of Two Leading Edge Schools in England,,Springer Press,International Research Handbook on Values Education and Student Wellbeing,,,,,9789048186747,,,,2010,,1,False,,False,False,,,1,,,False,
10007792,25,,2528728,D,‘That great educational experiment’: the City of London Vacation Course in Education 1922–1938: a forgotten story in the history of teacher professional development,,,History of Education,40,5,557,,,1464-5130,10.1080/0046760X.2011.563756,,2011,,0,False,,False,False,,,1,,,False,
10007792,25,,2528729,D,“Willing enthusiasts” or “lame ducks”? Issues in teacher professional development policy in England and Wales 1910–1975,,,Paedagogica Historica,49,3,345,,,1477-674X,10.1080/00309230.2012.744061,,2013,,1,False,,False,False,,,1,,,False,
10007792,25,,2528668,D,"Ethnic diversity, Christian hegemony and the emergence of multi-faith religious education in the 1970s",,,History of Education,41,3,381,,,1464-5130,10.1080/0046760X.2011.620013,,2012,,1,False,,False,False,,,1,,,False,
10007792,25,,2528670,D,"Secularists, Humanists and religious education: religious crisis and curriculum change in England, 1963–1975",,,History of Education,42,2,222,,,1464-5130,10.1080/0046760X.2012.761733,,2013,,1,False,,False,False,,,1,,,False,
10007792,25,,2528672,D,The necessity of historical inquiry in educational research: the case of religious education,,,British Journal of Religious Education,32,3,229,,,1740-7931,10.1080/01416200.2010.498612,,2010,,1,False,,False,False,,,1,,,False,
10007792,25,,2528674,D,"Three perspectives on religious education and education for citizenship in English schools, 1934–1944: Cyril Norwood, Ernest Simon and William Temple",,,British Journal of Religious Education,30,2,103,,,1740-7931,10.1080/01416200701831036,,2008,,0,False,,False,False,,,1,,,False,
10007792,25,,2528802,D,Local partnerships: blowing in the wind of national policy changes,,,British Educational Research Journal,39,,1,,,1469-3518,10.1080/01411926.2011.647680,,2012,,1,False,,False,False,,,1,,,False,
10007792,25,,2528803,D,"Young people's decision-making: the importance of high quality school-based careers education, information, advice and guidance",,,Research Papers in Education,28,,1,,,1470-1146,10.1080/02671522.2012.727099,,2012,,2,False,,False,False,,,1,,,False,
10007792,25,,2528766,D,Making Sense of Assessment Feedback in Higher Education,,,Review of Educational Research,83,1,70,,,1935-1046,10.3102/0034654312474350,,2013,,0,False,,False,False,,,1,,,False,
10007792,25,,2944116,D,Engaging employers with the 14–19 Diplomas: the employer perspective,,,Journal of Education and Work,26,2,219,,,1469-9435,10.1080/13639080.2011.629182,,2013,,,False,,False,False,,,1,,,False,
10007792,25,,2528804,D,Ways with Words:  Teachers’ Personal Epistemologies of the Role of Metalanguage in the Teaching of Poetry Writing,,,Language and Education,26,6,553,,,1747-7581,10.1080/09500782.2012.669768,,2012,,1,False,,False,False,,,2,,,False,
10007792,25,,2528805,D,Playing it safe: Teachers’ views of creativity in poetry writing,,,Thinking Skills and Creativity,10,,101,,,18711871,10.1016/j.tsc.2013.07.002,,2013,,1,False,,False,False,,,2,,,False,
10007792,25,,2528806,D,Teachers’ conceptualisations of the intuitive and the intentional in poetry composition,,,English Teaching: Practice and Critique,9,3,53,5,,1175-8708,,,2010,,0,False,,False,False,,,2,,,False,
10007792,25,,2528794,D,Grammar for writing? An investigation of the effects of contextualised grammar teaching on students’ writing,,,Reading and Writing,26,8,1241,,,1573-0905,10.1007/s11145-012-9416-1,,2012,,2,False,,False,False,,,2,,,False,
10007792,25,,2528795,D,From ideas in the head to words on the page: young adolescents’ reflections on their own writing processes,,,Language and Education,Online,,1,,,1747-7581,10.1080/09500782.2013.763820,,2013,,0,False,,False,False,,,2,,,False,
10007792,25,,2528796,D,HOW TALK BECOMES TEXT: INVESTIGATING THE CONCEPT OF ORAL REHEARSAL IN EARLY YEARS’ CLASSROOMS,,,British Journal of Educational Studies,57,3,265,,,1467-8527,10.1111/j.1467-8527.2009.00438.x,,2009,,1,False,,False,False,,,2,,,False,
10007792,25,,2528797,D,Grammar matters: How teachers' grammatical knowledge impacts on the teaching of writing,,,Teaching and Teacher Education,36,,77,,,0742051X,10.1016/j.tate.2013.07.005,,2013,,2,False,,False,False,,,2,,,False,
10007792,25,,2528680,N,A Review of Evidence on Effective Ways of Teaching Complex Expression in Writing to Secondary School Pupils,,"The Department for Children, Schools and Families.",,,,,,,,,,2008,,4,False,,False,False,,,2,,,False,
10007792,25,,2528682,D,Young writers' construction of agency,,,Journal of Early Childhood Literacy,10,4,410,,,1741-2919,10.1177/1468798410382407,,2010,,0,False,,False,False,,,2,,,False,
10007792,25,,2528683,D,Teaching writing: a situated dynamic,,,British Educational Research Journal,38,2,299,,,1469-3518,10.1080/01411926.2010.544711,,2012,,0,False,,False,False,,,2,,,False,
10007792,25,,2528782,D,From talking to writing: Linguistic development in writing,,,British Journal of Educational Psychology,2,6,27,,,00070998,10.1348/978185409X421895,,2009,,0,False,,False,False,,,2,,,False,
10007792,25,,2528783,D,Children's patterns of composition and their reflections on their composing processes,,,British Educational Research Journal,35,1,47,,,1469-3518,10.1080/01411920802042978,,2009,,0,False,,False,False,,,2,,,False,
10007792,25,,2528784,D,Re-thinking grammar: The impact of embedded grammar teaching on students' writing and students' metalinguistic understanding,,,Research Papers in Education,27,2,139,,,1470-1146,10.1080/02671522.2011.637640,,2012,,3,False,,False,False,,,2,,,False,
10007792,25,,2528785,C,Becoming a Designer: Trajectories of Linguistic Development,,SAGE,The SAGE Handbook of Writing Development,,,,,9781412948463,,,,2009,,0,False,,False,False,,,2,,,False,
10007792,25,,2528774,D,To what extent do native and non-native writers make use of collocations?,,,IRAL - International Review of Applied Linguistics in Language Teaching,47,2,157,,,1613-4141,10.1515/iral.2009.007,,2009,,1,False,,False,False,,,2,,,False,
10007792,25,,2528775,D,Are high-frequency collocations psychologically real? Investigating the thesis of collocational priming,,,Corpus Linguistics and Linguistic Theory,6,2,125,,,1613-7035,10.1515/cllt.2010.006,,2010,,1,False,,False,False,,,2,,,False,
10007792,25,,2528776,D,Investigating the viability of a collocation list for students of English for academic purposes,,,English for Specific Purposes,28,3,157,,,08894906,10.1016/j.esp.2009.02.002,,2009,,0,False,,False,False,,,2,,,False,Horowitz Prize for best article published in English for Specific Purposes in 2009
10007792,25,,2528777,D,Discipline and Level Specificity in University Students' Written Vocabulary,,,Applied Linguistics,n/a,,n/a,n/a,,1477-450X,10.1093/applin/amt016,,2013,,0,False,,False,False,,,2,,,False,
10007792,25,,2528759,D,Conceptualisations of ‘grammar teaching’: L1 English teachers’ beliefs about teaching grammar for writing,,,Language Awareness,online,,1,,,1747-7565,10.1080/09658416.2013.828736,,2013,,0,False,,False,False,,,2,,,False,
10007792,25,,2528701,D,Pedagogy or Ideological Struggle? An Examination of Pupils' and Teachers' Expectations for Talk in the Classroom,,,Language and Education,22,1,1,,,1747-7581,10.2167/le706.0,,2008,,1,False,,False,False,,,2,,,False,
10007792,25,,2528703,A,Using Talk to Support Writing,,Sage Publications Ltd,,,,,,1849201439,,,,2010,,3,False,,False,True,,,2,,,False,This is the reserve output for ‘Metacognition in Young Children’ should the case for double weighting not be accepted.
10007792,25,,2528755,D,The joint negotiation of ground rules: establishing a shared collaborative practice with new educational technology,,,Language and Education,23,1,79,,,1747-7581,10.1080/09500780802152796,,2009,,0,False,,False,False,,,3,,,False,
10007792,25,,2528756,D,Wiki-supported collaborative learning in primary education: How a dialogic space is created for thinking together,,,International Journal of Computer-Supported Collaborative Learning,6,2,187,,,1556-1615,10.1007/s11412-011-9116-x,,2011,,1,False,,False,False,,,3,,,False,
10007792,25,,2528760,D,Teaching how to learn with a wiki in primary education: What classroom interaction can tell us,,,"Learning, Culture and Social Interaction",1,2,102,,,22106561,10.1016/j.lcsi.2012.05.004,,2012,,1,False,,False,False,,,3,,,False,
10007792,25,,2528762,D,Obstacles and opportunities for developing thinking through interaction in language classrooms,,,Thinking Skills and Creativity,6,3,146,,,18711871,10.1016/j.tsc.2011.05.001,,2011,,0,False,,False,False,,,3,,,False,
10007792,25,,2528763,D,Technology uptake in Chinese EFL classes,,,Language Teaching Research,15,1,99,,,1477-0954,10.1177/1362168810383347,,2010,,1,False,,False,False,,,3,,,False,
10007792,25,,2528765,D,What does it mean to teach thinking in China? Challenging and developing notions of ‘Confucian Education’,,,Thinking Skills and Creativity,Online,,n/a,n/a,,18711871,10.1016/j.tsc.2013.09.003,,2013,,1,False,,False,False,,,3,,,False,
10007792,25,,2528770,C,The Place of Cognitive Style in Pedagogy: Realising Potential in Practice,,Springer Pub Co,Perspectives on the nature of intellectual styles,,,,,0826104606,,,,2009,,0,False,,False,False,,,3,,,False,
10007792,25,,2528710,A,Dialogic: Education for the Internet Age,,Routlege,,,,,,9780415536783,,,,2013,,0,False,,True,False,"This book presents a new dialogic theory of the nature and role of education for the Internet Age. It reports findings from two large recent international projects, Science Education for Diversity (1m€) and Metafora (2m€). It also offers a re-evaluation of data from previous UK classroom talk projects going back 20 years. It contains a substantial literature review of dialogic education with technology engaging with over 500 references. Reviews so far have been positive about its contribution to the field. The book, which is 80,000 words long, was written over a one year period including 6 months dedicated study leave.",,3,,,False,
10007792,25,,2528711,C,From Dialectic to Dialogic: A response to Wertsch and Kazak,,Erlbaum,"Theories of Learning and Studies of Instructional Practice (Explorations in the Learning Sciences, Instructional Systems and Performance Technologies)",,,,,9781441975812,,,,2011,,0,False,,False,False,,,3,,,False,
10007792,25,,2528713,D,Exploring creative thinking in graphically mediated synchronous dialogues,,,Computers & Education,54,3,613,,,03601315,10.1016/j.compedu.2009.10.015,,2010,,6,False,,False,False,,,3,,,False,
10007792,25,,2528715,D,Towards a dialogic theory of how children learn to think,,,Thinking Skills and Creativity,6,3,179,,,18711871,10.1016/j.tsc.2011.08.002,,2011,,0,False,,False,True,,,3,,,False,This is the reserve output for ‘Dialogic: Education for the Internet Age’ should the case for double weighting not be accepted.
10007792,25,,2528698,A,Metacognition in Young Children,,Routledge,,,,,,0415463580,,,,2010,,0,False,,True,False,"This 185 page sole authored academic book (80,000 words, 4 pages of index, over 200 references) is unique in synthesizing research on metacognition across a wide range of curriculum areas.  Theories of metacognition are critically analysed with reference to developments in cognitive neuroscience; embodied cognition, mindfulness and transpersonal psychology. The book draws on ten years of the author’s own research including a three year project on metacognition during a cognitive acceleration programme and a one year project on young children’s writing and metacognition. The book argues for a theory of metacognition which takes account of wider social and political factors.",,3,,,False,
10007792,25,,2528700,D,Socially mediated metacognition and learning to write,,,Thinking Skills and Creativity,4,3,149,,,18711871,10.1016/j.tsc.2009.09.003,,2009,,0,False,,False,False,,,3,,,False,
10007792,25,,2528768,D,Student teacher assessment feedback preferences: The influence of cognitive styles and gender,,,Learning and Individual Differences,21,3,271,,,10416080,10.1016/j.lindif.2010.11.011,,2011,,1,False,,False,False,,,3,,,False,
10007792,25,,2528716,D,Power and representation: a postcolonial reading of global partnerships and teacher development through North–South study visits,,,British Educational Research Journal,38,6,907,,,1469-3518,10.1080/01411926.2011.600438,,2012,,1,False,,False,False,,,4,,,False,
10007792,25,,2528719,D,Contesting powerful knowledge: the primary geography curriculum as an articulation between academic and children's (ethno-) geographies,,,Curriculum Journal,22,3,317,,,1469-3704,10.1080/09585176.2011.601624,,2011,,1,False,,False,False,,,4,,,False,
10007792,25,,2528721,D,Same old story: the problem of object-based thinking as a basis for teaching distant places,,,Education 3-13,41,4,410,,,1475-7575,10.1080/03004279.2013.819619,,2013,,0,False,,False,False,,,4,,,False,
10007792,25,,2528723,D,"Relating to the ‘Other’: transformative, intercultural learning in post-colonial contexts",,,Compare: A Journal of Comparative and International Education,n/a,,1,,,1469-3623,10.1080/03057925.2013.841029,,2013,,1,False,,False,False,,,4,,,False,
10007792,25,,2528676,D,"A systematic review of educational interventions to change behaviour of prescribers in hospital settings, with a particular emphasis on new prescribers",,,British Journal of Clinical Pharmacology,75,2,359,,,03065251,10.1111/j.1365-2125.2012.04397.x,,2013,,1,False,,False,False,,,5,,,False,
10007792,25,,2528678,D,Assessing health care students: intentions and motivations for learning: the Healthcare Learning and Studying Inventory (HLSI),,,Advances in Health Sciences Education,18,3,451,,,1573-1677,10.1007/s10459-012-9383-y,,2012,,2,False,,False,False,,,5,,,False,
10007792,25,,2528692,D,Science teachers' views of science and religion vs. the Islamic perspective: Conflicting or compatible?,,,Science Education,95,2,281,,,00368326,10.1002/sce.20418,,2010,,0,False,,False,False,,,5,,,False,
10007792,25,,2528694,D,Consistencies and inconsistencies between science teachers’ beliefs and practices,,,International Journal of Science Education,35,7,1230,,,1464-5289,10.1080/09500693.2012.743196,,2013,,0,False,,False,False,,,5,,,False,
10007792,25,,2528696,D,Religious Beliefs: a hidden variable in the performance of science teachers in the classroom,,,European Educational Research Journal,7,4,557,,,1474-9041,10.2304/eerj.2008.7.4.557,,2008,,0,False,,False,False,,,5,,,False,In its original form this paper was awarded the European Educational and Research Association (EERA) Best Paper Award for Postgraduate and Young Researchers.
10007792,25,,2528786,C,Dialogic Science Education for Diversity,,Springer,Science Education for Diversity: Theory and Practice,,,,,9400745621,,,,2013,,5,False,,False,False,,,5,,,False,
10007792,25,,2528787,D,Student teachers’ thinking about learning to teach: a study of student teachers of mathematics and science at the end of their initial training,,,Research Papers in Education,27,3,263,,,1470-1146,10.1080/02671522.2010.501906,,2012,,1,False,,False,False,,,5,,,False,
10007792,25,,2528789,D,Towards an understanding of the learning processes that occur in synchronous online seminars for the professional development of experienced educators,,,Education and Information Technologies,17,4,431,,,1573-7608,10.1007/s10639-011-9166-8,,2011,,3,False,,False,False,,,5,,,False,
